777	Lamarre / Lavallée
778	Mansfield / de la Gauchetière
779	Parc Sauvé (Balzac / de Bayonne)
780	Jacques-Le Ber / de la Pointe Nord
781	Gare Lachine (Sir George Simpson / 48e avenue)
782	Grenet / Poirier
783	Marquette / du Coteau-Rouge
784	Parc des Vétérans (des Vétérans / Broadway)
785	Parc Charleroi (Alfred / Louis-Francoeur)
786	Dézéry / Ontario
787	de la Roche / de Bellechasse
788	Lincoln / St-Mathieu
789	Langelier / Marie-Victorin
790	4e avenue / de Verdun
791	Bibliothèque Jean-Corbeil (Goncourt / Place Montrichard)
792	Pierre-Péladeau / du Centropolis
793	Parc Noel-Nord (Toupin / Keller)
794	Bishop / René-Lévesque
795	de Gaspé / Villeray
796	Leman / de Chateaubriand
797	Cégep Marie-Victorin
798	de Brébeuf / du Mont-Royal
799	Laval / Duluth
800	Berri / Laurier
801	Dubois / Eadie
802	Marie-Anne / de la Roche
803	Marie / de Mont-Royal
804	de Grenoble / de Cassis
805	Garnier / Villeray
806	Collège Grasset (Crémazie / Christophe Colomb)
807	Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain)
808	Marcil / Sherbrooke
809	St-Charles / Montarville
810	Waverly / St-Zotique
811	Molson / William-Tremblay
812	Drummond / Sherbrooke
813	de la Roche / Everett
814	Parc St-Sacrement (des Seigneurs / St-Sacrement)
815	d'Orléans / Masson
816	Churchill / Empire
817	Fairmount / Hutchison
818	Ste-Croix / Tassé
819	Harvard / de Monkland
820	Boileau / Monsabré
821	Ouimet / Goineau
822	Mayfield / St-Martin O
823	Mairie d'arrondissement Montréal-Nord (Hébert / de Charleroi)
824	De Callières / d'Auvergne
825	Drolet / Gounod
826	90e Avenue / Boulevard Lévesque O
827	Terminus Le Carrefour (Terry-Fox / Le Carrefour)
828	Le Corbusier / St-Martin O
829	Brébeuf / Curé-Poirier
830	cyclo
831	Ste-Marie / St-Laurent
832	11e avenue / du Souvenir
833	St-Sylvestre / St-Charles
834	Parc Henri-Dunant (Léger / Henri-Dunant)
835	Métro de la Concorde (Léo-Lacombe)
836	Jeanne-Mance / St-Martin O
837	Victoria / 41e avenue
838	du Mans / des Alouettes
839	15e Rue / Robin
840	Alton-Goldbloom / Notre-Dame
841	Waverly / Beaumont
842	Stationnement incitatif de Montarville (de Montarville)
843	Saint-Rémi / Valois
844	Lebrun / Bédard
845	Cartier / Gillford
846	Parc Ernest-Rouleau (Gouin)
847	K5 Test Station
848	Wellington / Hickson
849	Quinn / St-Laurent
850	Daniel-Johnson / Cartier O
851	Parc D.-E.-Joyal (Édouard / Windsor)
852	Gare du Ruisseau (Dutrisac / Henri-Bourassa)
853	de la Roche / Laurier
854	Parc de l'Hôtel-de-Ville (Ste-Julie / Laurendeau)
855	Redpath / Sherbrooke
856	Gilford / Papineau
857	St-Patrick / Thomas-Keefer
858	Hotel-de-Ville / du Mont-Royal
859	Mc Gill / Place d'Youville
860	Parc de Montréal-Est (Notre-Dame / David)
861	Drummond / Ste-Catherine
862	Métro St-Laurent (de Maisonneuve / St-Laurent)
863	de la Sorbonne / du Rousillon
864	Wellington / 3e avenue
865	Henri-Julien / du Mont-Royal
866	de Mentana / Mont-Royal
867	Hogan / Ontario
868	Parthenais / Larivière
869	de Gaspé / Jarry
870	Clark / Evans
871	Jean-Rivard / du Cirque
872	De la Commune / Autoroute Bonaventure
873	Wellington / de l'Église
874	de Bordeaux / du Mont-Royal
875	Bishop / Ste-Catherine
876	St-Cuthbert / Clark
877	Notre-Dame / St-Martin
878	Berri / Gilford
879	de Mentana / du Mont-Royal
880	St-Laurent / de Chambly
881	Chabot / du Mont-Royal
882	de la Gauchetière / St-Alexandre
883	des Érables / Beaubien
884	McGill / Place d'Youville
885	Parc Chopin (Dumouchel / Tessier)
886	St-Hubert / Mont-Royal
887	Wellington / Gordon
888	Morin / du Parc
889	de Gentilly / Roland-Therrien
890	Place Youville
891	Cyclo winter station
892	de Bordeaux / St-Joseph
893	Centre récréatif Édouard-Rivet (Notre-Dame / Lesage)
894	Fullum / de Rouen_SWAP ECO 5
895	St-Dominique / St-Viateur Nord
896	Le Royer / St-Laurent
897	Jean-d’Estrées / Notre-Dame
898	Marianne / de Lorimier
899	Métro Verdun (Willibrord / de Verdun)
900	Charles-Biddle / Atwater
901	d'Anvers / Wiseman
902	Roy/St-André
903	Garnier / du Mont-Royal
904	Plessis / René-Lévesque
905	de Lanaudière / Mont-Royal
906	Lincoln / St-Marc
907	St-Timothée / Ste-Catherine
908	de Kent / Hudson
909	Métro Viau (Pierre-de-Coubertin / Viau)
910	Mountain Sights / Édouard-Montpetit
911	Coffee / Elmhurst
912	Bourbonnière / Ontario
913	Parc Hector-Toe-Blake (du Sussex / René-Lévesque)
914	Collège Bois-de-Boulogne (Bois-de-Boulogne)
915	du Fer-à-Cheval / des Hauts-Bois
916	Principale / Jean-Duceppe
917	Marcil / de la Côte-Saint-Luc
918	de Monaco / du Souvenir
919	d'Aragon / Springland
920	Laval / Rachel
921	35e avenue/Beaubien
922	La Fontaine / Lyall
923	Eadie / Galt
924	Chabanel / Esplanade
925	15e avenue / Dandurand
926	Ste-Catherine / Sanguinet ouest
927	Stationnement incitatif de Mortagne (Ampère)
928	de Normandville / Everett
929	La Fontaine / Cadillac
930	Ste-Famille/Sherbrooke
931	Paul-Boutet/Des Regratiers
932	Henri-Julien / Mont-Royal
933	St-Roch / Querbes
934	16e avenue / Jean-talon
935	Robin / 15e Rue
936	Montmorency / du bon Pasteur
937	Victoria / 39e avenue
938	de la Roche/ Laurier
939	Mont-Royal / St-Denis
940	Préfontaine/Hochelaga
941	N.-P. Lapierre / Armand-Frappier
942	Terminus Ste-Julie (Armand-Frappier)
943	Square-Victoria (Viger/du Square-Victoria)
944	Pierce / Ste-Catherine
945	Ste-Famille / Sherbrooke
946	St-Antoine/Jean-Paul Riopelle
947	Esplanade / Rachel
948	16e avenue / Jean-Talon
949	St-Charles / Labonté
950	de Normanville / Everett
951	26e avenue / Bélanger
952	du Parc / François-Foucault
953	Jean-d’Estrées/Notre-Dame
954	de la Peltrie / de la Côte-des-Neiges
955	Villeray / De Normanville
956	Square-Victoria (Viger / du Square-Victoria)
957	de l'Esplanade / Rachel
958	des Carrières /  Marquette
959	Clanranald / de la Côte-St-Luc
960	Georges-Vanier /  Notre-Dame
961	Léonard-de-Vinci / Villeray
962	Édouard-Montpetit / Victoria
963	6e avenue / Wellington
964	Adam / d'Orleans
965	Calixa-Lavallée / Rachel 2
966	du  Séminaire / de la Montagne
967	Clanranard / de la Côte-St-Luc
968	de Maisonneuve / de Bleury_SWAP ECO 5
969	Christophe-Colomb/Gilford
970	du Séminaire / de la Montagne
971	Louvain/D'Iberville
972	University / Milton
973	35e avenue/  Beaubien
974	Métro Monk (Allard / Briand)
975	St-André /  Cherrier
976	Hudson / Goyer
977	Christophe-Colomb / Gilford
978	Métro Cartier (des Laurentides)
979	Pierce / Maisonneuve
980	Marie-Anne / de Lorimier
981	D'Iberville/Fleury
982	Fullum / Sherbrooke
983	Legendre / André-Grasset
984	Waverly / Henri-Bourassa
985	des Ormeaux /  Notre-Dame
986	des Ormeaux / Notre-Dame SWAP ECO 5
987	Dudemaine / James-Morrice
988	Edouard-Montpetit / de Stirling
989	Métro Montmorency (de l'Avenir)
990	Victoria Hall (Sherbrooke)
991	Parc de Dieppe (Pierre-Dupuy)
992	d'Iberville / Fleury
993	Marché Maisonneuve (Ontario / Morgan)
994	de la Cathédrale / St-Jacques
995	Sherbrooke / Frontenac_SWAP ECO 5
996	Louvain / d'Iberville
997	Seymour / René-Lévesque
998	Ste-Émilie/Sir-Georges-Etienne-Cartier
999	de Bordeaux/St-Joseph
1000	Calixa-Lavallée/Rachel
1001	Marcil / de la Côte Saint Luc
1002	St-Joseph / Lamoureux
1003	Jean-Brillant / Decelles
1004	Guy / Barré
1005	Wolfe / Ontario
1006	St-Jacques / Lucien L'Allier
1007	Marquette / des Carrières
1008	s Émile-Duployé / Rachel
1009	Métro Place Saint-Henri ( Charlebois / Saint-Ferdinand)
1010	Métro Georges-Vanier (Georges-Vanier / Coursol)
1011	Graham / Laird
1012	Georges-Baril / Sauriol
1013	Parc Beaulac (Élizabeth)
1014	Lafontaine / Panet
1015	de St-Vallier / Rosemont
1016	Vendôme / Sherbrooke
1017	St-André / Laurier
1018	Métro Place Saint-Henri (Charlebois / Saint-Ferdinand)
1019	Edouard-Montpetit/de Stirling
1020	Paré / Mountain Sights_SWAP ECO 5
1021	Villeray/De Normanville
1022	9599 (test cyclochrome)
1023	Rivard / du Mont-Royal
1024	Émile-Duployé / Rachel
1025	McGill / des Récollets
1026	de la Côte-des-Neiges / Remembrance
1027	Fabre / Bélanger
1028	Robin / St-Timothée
1029	Patricia / Sherbrooke
1030	7e avenue / Masson
1031	de la Porte de Québec/St-André
1032	Molson/Beaubien
1033	de la Sorbonne/ du Rousillon
1034	Cyclo Gervais
1035	Papineau/Émile-Journault
1036	Pierre-de-Coubertin/Viau
1037	des Écores / de Bellechasse
1038	de Champlain / Ste-Catherine
1039	Lanouette / de l'Église
1040	Beaubien / 8e avenue
1041	Dunkirk / Laird
1042	Ottawa / Peel
1043	Wilson / Sherbrooke
1044	St-André / Cherrier_SWAP ECO 5
1045	Métro Fabre ( Fabre / Bélanger )
1046	Métro Fabre (Garnier / Jean-Talon)
1047	14e avenue / Jean-Talon
1048	Cyclo PBSC
1049	des Érables/Dandurand
1050	Redfern / Ste-Catherine
1051	Labonté / Coteau-Rouge
1052	Sherbrooke / Benny
1053	30e avenue / de Bellechasse
1054	Strathmore / Evelyn
1055	Prince-Arthur / Ste-Famille
1056	Parc du Père-Marquette (de Bellechasse / de Lanaudière)
1057	Bourbonnière / Hochelaga
1058	de l'Esplanade  / Fairmount
1059	Campus MIL (Thérèse-Lavoie Roux / Outremont)
1060	Bordeaux / Marianne
1061	Collège de Maisonneuve (Sherbrooke / Bourbonnière)
1062	Collège Ahuntsic (St-Hubert / Émile-Journault)
1063	de Courcelles / Acorn
1064	Van Horne / Dollard
1065	Ste-Catherine / St-Marc
1066	Métro Georges-Vanier (Terrasse Coursol / Canning)
1067	9e avenue / Masson
1068	Christophe-Colomb / Beaubien
1069	des Barges / des Bassins
1070	Galt / de Verdun
1071	Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud)
1072	Métro Charlevoix (Centre / Charlevoix)
1073	Place Ville-Marie (Robert-Bourassa / René-Lévesque)
1074	Métro Beaubien (de St-Vallier / Beaubien)
1075	Mozart / Drolet
1076	Berri / de Maisonneuve
1077	Hudson / de Kent
1078	Collège André-Grasset (Crémazie / Christophe-Colomb)
1079	Notre-Dame / Gauvin
1080	Lucien-L'Allier / St-Jacques
1081	Parc du Pélican (1ère Ave / Masson)
1082	de Marseille / de la Pépinière
1083	Gare Centrale (de la Gauchetière / Mansfield)
1084	Louis-Hebert / Jean-Talon
1085	Wellington / Queen
1086	des Écores / Jean-Talon
1087	1ère avenue / Jean-Talon
1088	22e avenue / Everett
1089	Melrose / de Verdun
1090	Ste-Catherine / de Bullion
1091	des Prairies / du Pacifique
1092	Parc Gabriel-Sagard (Louis-Hémon / Jean-Talon)
1093	1ère avenue / St-Zotique
1094	Bloomfield / Elmwood
1095	Armand-Frappier / Louis-R.-Renaud
1096	3e avenue / Bannantyne
1097	de la Gauchetière / Mansfield
1098	Émery / St-Denis
1099	Fabre / Jean-Talon
1100	Kent / Hudson
1101	Parc Jeanne-Mance (du Mont-Royal/du Parc)
1102	du Square Saint-Louis / Laval
1103	du Mont-Royal / St-André
1104	Métro Place-d'Armes (St-Urbain / Viger)
1105	10e avenue / Shaughnessy
1106	de la Côte-Ste-Catherine / Davaar
1107	Elmwood / Mcdougall
1108	Thomas-Chaplais / Notre-Dame
1109	Léon / Donck
1110	Square Saint-Louis
1111	Newman / Léger
1112	77e Avenue / 2e Rue
1113	8e Avenue / 15e rue
1114	Lahaie / Meunier
1115	de Bastogne / de Sillery
1116	Hutchison / Fairmount
1117	Richer / de Blois
1118	Parc Plage_Swap eco5
1119	Champlain / Ste-Catherine
1120	de Batiscan / Hameury
1121	Parc Howard
1122	Ste-catherine / de Bullion
1123	Elmwood / Mc Dougall
1124	de Courcelle / Acorn
1125	22e avenue / Everett)
1126	Marché St-Jacques (Atateken)
1127	Test ECO5.1.1
1128	Métro Verdun (Willibrord / de Verdun )
1129	MTL-ECO4-LAB-03
1130	MTL-ECO4-LAB
1131	Hamilton/Jolicoeur
1132	MTL-ECO4-LAB-02
1133	Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy)_SWAP ECO 5
1134	St-Dominique / du Mont-Royal_SWAP ECO 5
